mean,sum,32,64,128,256,512,1024,2048,4096,8192,16384,
6230.99,25760,100,99.7,97.3,86.4,55.7,12.2,0.2,0,0,0,
9082.12,26692,100,100,99.6,95.4,77,32,1.2,0,0,0,
11183,31300,100,100,99.6,97.7,85.1,47.6,2.8,0,0,0,
13477.7,37540,100,100,99.8,98.7,90.7,61.5,8.1,0,0,0,
15433.1,40700,100,0,100,98.9,93.7,70.1,14.4,0,0,0,
16387.9,40224,100,100,99.9,99.6,94.1,73,18.4,0,0,0,
16454.6,59832,100,100,99.9,99,93.8,70.3,19,0.3,0,0,
17489.9,54892,100,100,99.8,98.8,93,72.3,24.6,0.4,0,0,
19638.9,64504,100,100,99.9,99.4,96.4,80.5,32.5,0.9,0,0,
18428.7,59760,100,0,100,98.7,94.7,72.2,28.3,0.6,0,0,
19870.1,65280,100,100,99.9,98.7,94.2,77,33,2.3,0,0,
21098.2,68356,100,0,100,99.5,96.3,78.3,38.1,2.4,0,0,
21982.8,63304,100,100,99.8,99.4,96.7,80,41.2,3.3,0,0,
22663,71980,100,0,100,99.7,97,82.2,41.8,3,0,0,
22418,74832,100,0,100,98.8,95.1,80.3,41.3,3.8,0,0,
22493.5,76848,100,100,99.7,98.8,96,79,40.1,5,0,0,
24944.8,85276,100,0,100,99.8,97.2,85.7,48.3,5.8,0,0,
25978.1,80444,100,0,100,99.7,97.1,85.5,50.2,8.7,0,0,
25509.6,81556,100,0,100,99.4,97.1,84.4,49.8,6.8,0,0,
24825.1,81988,100,100,99.8,98.8,94.6,80.5,47.6,7.6,0,0,
27820.4,81020,100,100,99.7,99.3,96.8,86.5,54.7,10.4,0,0,
26810.4,81748,100,0,100,99.8,97.2,85.3,52.1,9.1,0,0,
27998,85344,100,100,99.9,99.2,97.4,85.9,55,10.9,0,0,
28231.1,107240,100,0,100,99.6,97.5,87.5,54.1,10.9,0.2,0,
27694.2,100656,100,99.9,99.7,99.1,96.7,84.8,54,10,0.1,0,
30264.5,121840,100,100,99.8,99.2,97,87.5,59.3,14.3,0.4,0,
30262.1,117836,100,100,99.9,99.7,97.1,88.1,57.8,15.2,0.1,0,
25207.9,116196,100,100,99.9,98.6,93.9,79,44.8,9.1,0.1,0,
31619.9,114656,100,0,100,99.5,98.2,89.1,59.1,17.9,0.4,0,
29772.9,104436,100,100,99.9,99.2,95.9,86.1,57,14.6,0.2,0,
31884.8,108056,100,0,100,99.6,98.3,90.1,59.1,17.5,0.5,0,
32974.6,109384,100,0,100,99.7,97.9,91,61.3,20.1,0.6,0,
34411.9,115316,100,0,100,99.9,98.4,90.9,64.9,20.8,0.4,0,
33660.5,132136,100,0,100,99.8,98.3,90.7,63.4,19.8,0.7,0,
35571.8,107448,100,0,100,99.9,99,92.8,66.5,23.5,0.6,0,
33965.5,133100,100,0,100,99.5,97.5,89.7,65,19.8,0.7,0,
35881.4,132556,100,100,99.9,99.7,98.1,90.9,67.8,22.7,1.3,0,
34849.8,118196,100,100,99.7,99.3,97.9,89.6,65,22.3,0.9,0,
37422.4,125020,100,0,99.9,99.7,98.4,93.6,70.5,25.2,1.1,0,
36639,133632,100,100,99.9,99.8,98.3,93,67.4,23.2,1.4,0,
29998.2,126152,100,99.9,99.5,98,90.8,78.5,51.5,18.7,1,0,
20662.3,79372,100,100,99.5,96.4,90,71.5,34.8,5.7,0,0,
34171.6,145844,100,0,100,99.6,98.2,90.5,64.5,20.3,0.6,0,
38270.5,126300,100,0,100,99.7,98.6,92.8,70.2,26.2,1.6,0,
37639.6,123944,100,100,99.8,99.5,98.1,92.3,67.4,27.5,1,0,
38895.6,141768,100,0,0,99.9,98.6,94.8,70.2,28.6,1.5,0,
39525.3,133212,100,0,100,99.9,98.9,95.3,71.8,28.2,1.5,0,
38499.3,144164,100,0,100,99.9,98.7,92.5,68.1,27,1.2,0,
40334.8,125212,100,100,0,99.9,98.9,94.9,73,30,0.9,0,
40683.2,138032,100,0,100,99.8,98.6,94.3,72.2,30.5,1.3,0,
38289.5,129432,100,100,99.9,99.6,97.5,90,68,28,1.7,0,
41956.1,134004,100,0,100,99.9,99.1,95.2,74.4,34.1,1.5,0,
43200.2,133660,100,100,99.9,99.8,98.7,94.9,75,35.3,2,0,
