mean,sum,32,64,128,256,512,1024,2048,4096,8192,16384,
3994.78,14884,100,100,98.1,83.1,33.5,1.8,0,0,0,0,
6716.2,21192,100,100,99.8,96.6,71.8,17.1,0.1,0,0,0,
8143.38,27252,100,0,100,97.8,83.2,27.7,0.3,0,0,0,
9191.77,26256,100,0,100,99.2,88.6,34.5,1.3,0,0,0,
10223.3,34124,100,0,100,99.5,92.7,42.8,1.4,0,0,0,
10726.1,28184,100,100,99.9,99.4,93.4,45.9,2.4,0,0,0,
11390.7,30380,100,0,100,99.8,95.7,50.8,3.2,0,0,0,
11676.6,30584,100,0,100,99.8,96.3,54.8,3.1,0,0,0,
12225.5,32404,100,0,100,99.9,95.7,60.9,3.9,0,0,0,
12653.7,34700,100,100,99.9,99.7,96.5,62.8,5.8,0,0,0,
12836.7,34756,100,0,0,100,97.3,64.9,4.9,0,0,0,
13163,33828,100,0,0,100,97.7,68,5.6,0,0,0,
13672.3,34760,100,0,0,100,97.9,71.5,6.6,0,0,0,
14063.5,32968,100,0,100,99.8,98.2,74.8,6.2,0,0,0,
14105.1,36340,100,0,0,100,97.9,71.4,8.7,0,0,0,
15058.6,36460,100,0,100,99.9,98.4,78.6,10.5,0,0,0,
14961.1,36040,100,0,0,100,98.3,76.3,11.1,0,0,0,
15370.7,36392,100,0,100,99.8,97.8,79.6,12.1,0,0,0,
15713.5,37476,100,0,0,100,98.1,80.1,13.2,0,0,0,
16122.2,40276,100,0,100,99.9,98.6,82.3,13.6,0,0,0,
15907.4,48040,100,100,99.9,99.8,98.5,78.1,14.6,0.1,0,0,
16629.9,47228,100,0,100,99.9,98.8,82.5,15.8,0.1,0,0,
16764.4,41572,100,0,100,99.9,98.7,83.6,16.5,0,0,0,
17271.7,52172,100,0,100,99.9,98.3,85.3,20.9,0.2,0,0,
17531.7,40168,100,0,0,100,98.8,85.7,21,0,0,0,
18280.4,38296,100,0,100,99.9,98.8,87.8,26.4,0,0,0,
18224.2,57100,100,0,0,100,99.3,87.1,27.1,0.3,0,0,
18301.9,42552,100,0,0,100,98.2,88.3,28.3,0,0,0,
19001,58680,100,0,100,99.9,98.9,89.1,31.6,0.2,0,0,
19079.5,37844,100,0,0,100,99.2,89.4,33.8,0,0,0,
19039.8,37988,100,0,100,99.9,98.7,89.6,34.4,0,0,0,
19103.9,48328,100,0,0,100,99.1,89.8,36.2,0.1,0,0,
19652,61456,100,0,0,100,98.9,89.1,40.5,0.3,0,0,
19886.7,49796,100,0,0,100,98.9,89.3,43.4,0.1,0,0,
20238.7,58916,100,0,100,99.9,98.7,92.2,43.3,0.1,0,0,
20858.4,58624,100,0,100,99.9,99.1,92.2,45.4,0.2,0,0,
21358.9,54916,100,0,0,100,99.3,92.8,48.1,0.1,0,0,
20926.2,61280,100,0,100,99.8,98.6,90.5,45.6,0.3,0,0,
21763.6,66100,100,0,0,100,99.4,92.3,49.2,0.6,0,0,
21441,58840,100,0,100,99.8,98.7,91.8,47.6,0.3,0,0,
22192.3,55464,100,0,100,99.9,98.9,92.5,51.5,0.4,0,0,
22409.1,52260,100,0,0,100,99.3,91.8,53.7,0.1,0,0,
21912.1,56608,100,0,0,100,98.5,91.3,50.1,0.3,0,0,
22305.6,48428,100,0,0,100,98.8,90.8,52.7,0.1,0,0,
23105.6,67712,100,0,0,100,99.6,92.8,53,0.7,0,0,
22319.9,53152,100,0,0,100,98.6,93,51,0.6,0,0,
22776.9,60924,100,0,100,99.9,99,92.5,53,1,0,0,
23600.2,57220,100,0,100,99.9,99.5,93.2,57.2,0.6,0,0,
23409.6,55848,100,0,100,99.9,99.4,93.9,56,0.4,0,0,
23547.9,60200,100,0,0,100,99.7,94.5,56.8,0.4,0,0,
23936.8,59028,100,0,100,99.9,98.6,93.3,58.5,0.9,0,0,
24001.7,61788,100,0,0,100,99.6,93.5,59,1.1,0,0,
24231.6,64804,100,0,0,100,99.4,93.8,60.3,1,0,0,
24053.9,55932,100,0,0,100,99.5,93.8,58.3,1,0,0,
24713.6,60700,100,0,100,99.9,99.7,93.6,61.9,1.6,0,0,
24837.1,60668,100,0,0,100,99.3,93.8,63.4,1,0,0,
24061.7,60616,100,0,0,100,99.5,93.5,59.3,0.7,0,0,
24918.4,65148,100,0,100,99.9,99,93.4,63.6,1.1,0,0,
25649.1,60748,100,0,100,99.8,98.8,93.7,67.6,1.4,0,0,
25584.3,62244,100,0,0,100,99.3,94.7,66.6,1.7,0,0,
25608,64996,100,0,0,100,99.5,94.2,66.7,1.2,0,0,
25863,69764,100,0,100,99.9,99.5,93.9,68.9,1.3,0,0,
