mean,sum,32,64,128,256,512,1024,2048,4096,8192,16384,
5690.41,17588,100,100,99.1,91.6,60.1,7.7,0,0,0,0,
7474.28,22252,100,100,99.8,96,80.5,19.8,0.2,0,0,0,
8793.43,26776,100,100,99.9,98.1,86.4,33.8,0.2,0,0,0,
9729.21,26664,100,0,100,99,90.3,41.2,0.9,0,0,0,
10704.2,27652,100,0,0,100,93.9,48.1,2.1,0,0,0,
11001.8,33960,100,0,100,99.8,95.5,51.3,1.9,0,0,0,
11313.3,30812,100,0,100,99.9,96.3,52.5,2.6,0,0,0,
11519.4,28912,100,0,100,99.8,96.7,55.3,2.8,0,0,0,
11985.1,35404,100,0,0,100,96.9,59.6,3.2,0,0,0,
12324.5,38020,100,0,100,99.7,96.9,60,4.3,0,0,0,
12626.1,32892,100,0,0,100,97,65,4.7,0,0,0,
12924.1,33164,100,0,0,100,97.9,66.1,5.4,0,0,0,
13241.6,33700,100,0,100,99.5,96.8,68.4,5.6,0,0,0,
13691.6,35020,100,0,100,99.9,97.4,71.5,7.1,0,0,0,
13901.8,35444,100,0,0,100,98.1,73.6,7.6,0,0,0,
14304.8,34880,100,0,100,99.8,98.3,73.8,9.6,0,0,0,
14217.9,37228,100,0,0,100,97.9,74.9,8.6,0,0,0,
14889,36160,100,0,0,100,98.4,77.5,11,0,0,0,
15057.6,35648,100,0,0,100,98.8,77.7,10.2,0,0,0,
14961.9,36400,100,0,100,99.9,98.8,78.2,10.4,0,0,0,
15362.3,36512,100,0,0,100,98.3,80.5,11.7,0,0,0,
16268.1,38856,100,0,100,99.9,98.9,84.7,15.3,0,0,0,
16051.3,36836,100,0,100,99.9,98.5,83.8,15,0,0,0,
16553.7,36476,100,0,0,100,98.8,84.8,16.1,0,0,0,
16812.6,36368,100,0,100,99.9,98.8,84.1,18,0,0,0,
16676.1,53180,100,0,0,100,98.6,83.2,17.5,0.1,0,0,
17519.3,40896,100,0,100,99.9,99.2,86.7,22.2,0,0,0,
17429.6,37400,100,0,0,100,99.5,89.6,20.2,0,0,0,
17846,41412,100,0,100,99.9,98.9,90.1,22.5,0,0,0,
17854.7,39132,100,0,0,100,99.5,88.8,21.5,0,0,0,
18252.5,36468,100,0,100,99.9,99.6,89.4,25.8,0,0,0,
17998.2,36324,100,0,100,99.8,98.8,89.4,24.9,0,0,0,
18632.6,43596,100,0,0,100,98.7,90.8,28.5,0,0,0,
18579.8,38340,100,0,100,99.9,99.2,90,29.5,0,0,0,
18735.3,49124,100,0,0,100,99.3,90.5,29.9,0.1,0,0,
18747.6,59020,100,0,100,99.9,98.9,91.2,29.5,0.2,0,0,
19156.3,52328,100,0,0,100,99.3,92,32.9,0.1,0,0,
19012.7,36868,100,0,0,100,98.9,90.9,33.5,0,0,0,
19416.6,55408,100,0,100,99.9,98.8,91.6,35.3,0.1,0,0,
19609.8,39780,100,0,100,99.9,99.1,91.8,37.5,0,0,0,
19620.3,50868,100,0,100,99.9,99.1,90.7,37.3,0.2,0,0,
19803.7,53400,100,0,100,99.9,99.6,92.5,38.1,0.1,0,0,
20175.9,51436,100,0,0,100,99.1,91.5,40.3,0.2,0,0,
20238.6,39588,100,0,0,100,99.1,92.7,40.6,0,0,0,
20997.6,52212,100,0,100,99.9,99.2,93.5,44.3,0.2,0,0,
21079.3,59664,100,0,0,100,99.6,93.1,44.4,0.2,0,0,
21297.3,51320,100,0,0,100,99.7,93.5,45.6,0.1,0,0,
