mean,sum,32,64,128,256,512,1024,2048,4096,8192,16384,
38679.7,147684,100,0,100,99.9,98.4,93.7,71.3,26.3,1.6,0,
38586.5,114788,100,0,0,100,99.5,92.8,69.1,27,1.4,0,
37607.6,146672,100,0,100,99.6,98.3,92.4,69.1,25.8,0.9,0,
39035.7,133824,100,0,100,99.7,97.6,92.1,70.8,27.3,1.7,0,
38501.6,132396,100,100,99.8,99.6,98.8,93.3,70,25.7,2,0,
39614.4,135124,100,100,99.9,99.3,97.6,92.6,68.1,30.2,1.9,0,
40502.8,130880,100,0,0,100,98.8,93.2,71.8,30,1.8,0,
40804.9,128048,100,0,100,99.5,99.2,94.1,74,29.8,2.1,0,
41691.6,148812,100,0,100,99.9,98.7,93.8,72.5,32.6,1.9,0,
42636.9,132860,100,0,100,99.9,99.3,94.1,75.4,34.2,2.5,0,
41177.6,133728,100,100,99.8,99.7,98.7,94.1,71.5,32.6,1.5,0,
42610.6,153672,100,100,0,99.8,98.8,93.3,74.9,34.2,2.6,0,
41343.1,153060,100,100,99.7,99.5,98.4,94,71.7,31.2,2.5,0,
40715.2,133244,100,99.8,0,99.6,97.6,92.8,71.9,30.3,2.9,0,
42965.8,162228,100,100,99.9,99.8,99,95.1,72.6,33.1,2.9,0,
43836.2,160536,100,0,0,99.9,99.2,94.3,73.8,35.3,3.3,0,
44783.8,152048,100,100,99.8,99.6,99,95.2,75.8,37.9,3.3,0,
43241.8,167868,100,0,100,99.8,99.1,94.2,74.8,34.3,2.4,0,
41578.6,157100,100,100,99.9,99.6,97.7,92.3,69.7,32,3.8,0,
44312.6,152980,100,0,0,100,98.9,94.2,75.6,36.7,2.3,0,
42388.4,148708,100,100,99.9,99.8,97.7,92.6,71.2,33.1,2.8,0,
38434.8,143872,100,100,99.9,99.5,98.2,91.9,68,28.3,2.4,0,
39532.1,154600,100,100,99.8,99.2,96,87.3,66,30,3,0,
38890.3,155660,100,100,99.8,99.3,98.1,91.9,68.6,28.9,1.7,0,
45901.9,171804,100,100,99.9,99.6,98.2,93.6,77,38.2,4.1,0,
48130.8,158972,100,100,99.9,99.8,99.1,95.9,78.8,40.3,5.5,0,
46030.2,158040,100,100,99.8,99.7,98.6,94.6,75.1,39.1,4.1,0,
46961,163608,100,100,0,99.8,99.1,94.7,77.8,40,3.6,0,
47738.7,157048,100,100,99.9,99.5,98.9,95.3,78.9,40.3,4.4,0,
48878.2,172416,100,0,100,99.8,98.5,96.3,79.5,42.7,5.2,0,
48701.6,171500,100,0,100,99.9,99.3,96.3,78.8,41.4,5.8,0,
49754.9,174672,100,99.9,0,99.8,99.1,95.8,79,43.2,5.9,0,
47705.9,158932,100,0,100,99.7,99.1,95.6,78.6,41.8,4,0,
35323.8,170400,100,100,99.7,98,93.8,81.2,54.8,26.2,2.9,0,
36982.3,158300,100,100,99.9,99.4,96.9,89.9,63.6,28.2,0.9,0,
46647.9,156144,100,0,100,99.4,98.2,93.4,75.4,40.6,4.4,0,
47869.6,158900,100,100,99.9,99.8,98.4,95.4,78.2,40.6,4.6,0,
51227.3,157260,100,0,100,99.8,98.8,96.8,81.6,48.3,5.1,0,
50841.2,168932,100,100,99.9,99.8,99,96.7,81.2,45.4,6.2,0,
50487.5,175240,100,100,99.9,99.7,98.9,94.5,78.4,43.8,7.1,0,
49930.9,165800,100,0,100,99.9,99.6,95.4,76.9,44,6.3,0,
45521.5,227804,100,100,99.8,99.4,97.4,90.5,73,39.4,3.5,0.1,
52068,161540,100,0,0,100,99.3,96.7,81.2,47.4,5.7,0,
51529.8,237984,100,100,99.8,99.7,99,96.3,80.2,47.2,6,0.1,
52324.1,177228,100,100,99.9,99.8,98.8,95.2,81,48.3,6.4,0,
49349.6,168504,100,0,100,99.7,97.8,93.7,74.8,42.8,6.5,0,
41926.8,158800,100,100,99.8,98.7,96.8,91,69.9,34.2,3.4,0,
53210.9,178212,100,0,100,99.8,99,96.6,80.6,49.2,6.6,0,
52332.5,161644,100,100,0,99.9,99.2,96.9,79.7,47.6,6.2,0,
52071.6,162756,100,0,100,99.7,99.4,96.6,82.3,46.1,6.1,0,
53544.8,176404,100,100,99.9,99.8,99,97.1,79.8,46.4,9.3,0,
52998.5,177148,100,0,0,100,99.2,95.3,81.8,47.8,6.4,0,
53715.5,182052,100,100,99.8,99.6,98.8,95.8,80.3,48.7,8,0,
54460.1,177436,100,0,0,100,99.4,97.5,82.2,50.4,8.1,0,
54431.6,177692,100,100,0,99.9,99.6,96.7,81.4,49.5,7.4,0,
55127.5,167392,100,0,100,99.9,99.3,96.4,79.4,49.5,8.8,0,
55761.3,175820,100,100,99.8,99.5,99,96.6,81,51.4,9.2,0,
54905.6,180940,100,99.9,0,99.8,99.3,96.9,81.5,50.4,7.9,0,
