mean,sum,32,64,128,256,512,1024,2048,4096,8192,16384,
34419.1,124464,100,100,99.9,99.6,98.2,91.7,65.3,20.3,0.5,0,
34067.3,134436,100,0,100,99.6,97.6,90.2,62,21.4,1.1,0,
35760.1,116388,100,100,99.7,99.1,98,92.3,67.9,22.6,0.8,0,
35950.8,113128,100,100,99.9,99.8,98.7,93.1,67.5,22.7,0.9,0,
37192.2,126872,100,0,100,99.8,98.4,93.6,67.7,25.4,0.9,0,
37616.8,129396,100,0,100,99.8,98.6,93.3,70.3,24.3,0.9,0,
38227.5,124856,100,100,99.9,99.7,98.6,93.6,70.6,26.7,1,0,
38305.8,125604,100,0,100,99.8,98.9,94.5,70.2,24.7,2,0,
37885.6,133628,100,0,100,99.8,98.5,92.4,70,24.5,1.4,0,
38589.8,136220,100,0,100,99.9,98.8,92.9,70.3,25.9,2,0,
39354.5,153216,100,0,100,99.6,98.6,94.2,73,26.1,2,0,
40539.4,126560,100,100,0,99.9,99.1,95.1,72.6,29.1,2.4,0,
39587.3,144136,100,100,99.9,99.5,98.7,93.2,72.7,28.2,2.2,0,
40187.4,123956,100,0,100,99.8,98.2,92.7,70.6,30,1.7,0,
42204.4,143144,100,0,100,99.9,99.3,94.7,74.9,32.8,1.8,0,
41915.3,138720,100,100,0,99.9,99.3,94.2,73.6,31.9,2.3,0,
41122.6,162932,100,100,99.9,99.7,98.7,93.7,71.4,31.8,1.8,0,
42134.6,133268,100,0,100,99.8,98.9,94.4,73.8,33.2,2.2,0,
42626.7,153380,100,100,99.8,99.7,98.4,94.7,75,31.9,2.9,0,
43840.3,161640,100,0,100,99.9,98.5,93.8,74.8,35.7,3.5,0,
43829.3,164500,100,0,0,100,99.3,95.4,73.9,35.5,3.2,0,
43121.5,148312,100,100,99.9,99.8,98.5,94.2,73.8,33.4,4.2,0,
43964.3,149668,100,99.9,99.8,99.7,98.9,93.6,74.1,36.1,3.4,0,
43898.7,157016,100,100,0,99.9,98.9,94.2,71.8,34.8,4.4,0,
43750,147796,100,100,99.9,99.7,98.7,93.7,76.1,34.7,3.5,0,
46252.6,158328,100,0,0,100,99.4,94.9,75.7,39.8,3.8,0,
44516.8,156996,100,100,0,99.8,99.2,94.9,74.6,37.9,3.1,0,
44676,167396,100,0,100,99.9,99,95.2,75.6,36.3,4.3,0,
45201.2,154192,100,100,99.9,99.6,98.2,94.7,74.9,36,4.3,0,
45353.7,152876,100,0,100,99.8,99.3,94.3,75.5,37.6,3.6,0,
47513.1,166056,100,0,100,99.7,98.7,95.8,76.9,42.4,4,0,
48348.4,167612,100,100,0,99.8,99,95.9,79.6,41.7,5.4,0,
47419.3,177540,100,100,99.9,99.8,99,94.6,76.7,41.7,5.2,0,
48915.1,157792,100,100,99.8,99.5,98.8,96.3,79.4,43.8,4.9,0,
48583.4,177988,100,0,100,99.9,99.5,96.5,78,43.7,4.1,0,
48608.7,173512,100,100,99.9,99.7,98.9,96.2,76.4,42,5.4,0,
47255.9,173448,100,100,99.7,99.2,98.3,94.1,76.1,41.8,4.7,0,
36561.1,155128,100,99.9,99.5,98.3,95.8,86.9,62,27.4,2,0,
45120.4,174260,100,0,100,99.9,99.5,93.8,74.8,37.1,3.6,0,
48817.1,163508,100,0,0,100,99.3,96.4,78.3,42.6,4.4,0,
49579.9,167492,100,0,100,99.8,99.1,96.6,78.9,44.8,4.9,0,
45510.4,149544,100,0,100,99.6,98.1,92.9,73.5,39.5,4,0,
45962.9,158812,100,0,100,99.6,98.3,94,75.4,39.2,4.1,0,
48706.2,149840,100,100,99.9,99.8,99.3,96.1,78.9,43.9,4.1,0,
