mean,sum,32,64,128,256,512,1024,2048,4096,8192,16384,
43109.7,140020,100,100,99.7,99.4,98.6,94.9,77.1,34.2,2,0,
44814.8,155452,100,99.9,99.8,99.3,98,93.8,79.3,37.3,2.8,0,
41268.7,159852,100,99.9,99.8,99.4,97.5,92.2,73.7,31.7,1.9,0,
43882.5,160044,100,100,99.7,99.6,98.7,95.7,78.5,34.7,3.7,0,
42295,161968,100,100,99.9,99.5,97.8,93.9,74.1,34.4,2.2,0,
44212.7,167372,100,0,100,99.8,99.3,95.8,77.6,35.8,2.9,0,
42954.2,155312,100,100,99.8,98.8,97.8,92.5,76.2,33.8,2.5,0,
43184.4,157268,100,100,99.9,99.7,99,94.1,76.4,34.7,2.9,0,
44533.6,153296,100,99.7,99.6,99.4,98.5,94.2,77.5,37.6,2.9,0,
43844.3,148404,99.9,0,99.8,99.6,99,95.5,78.3,35.9,2.4,0,
45087.5,154148,100,100,99.9,99.6,99,94.3,79.3,37.2,3.5,0,
45470.8,134172,100,0,100,99.7,98.8,95.3,80.4,37.4,3.4,0,
44376.5,162748,100,100,99.9,99.8,99,94.7,76.7,36.6,3.5,0,
43305.2,153240,100,100,99.5,99,98.4,94.7,76.2,35.8,2.5,0,
45237.4,165900,100,99.9,99.8,99.5,98.8,95,80.5,37.5,3.1,0,
44602.5,150576,100,100,99.7,99.2,98.3,94.3,77.1,35,3.8,0,
46133.7,177916,100,99.9,99.8,99.5,98.8,95.8,79,39.4,2.6,0,
